height,weight,male,earn,earnk,ethnicity,education,mother_education,father_education,walk,exercise,smokenow,tense,angry,age
71,111.0,0,0.0,0.0,White,8.0,13.6,13.7,8,1,2.0,0.0,0.0,70
73,167.0,1,26000.0,26.0,White,16.0,16.0,16.0,8,7,2.0,0.0,0.0,24
69,165.0,1,25000.0,25.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,32
63,185.0,0,10000.0,10.0,White,12.0,12.0,12.0,7,2,2.0,1.0,1.0,61
62,130.0,0,25000.0,25.0,White,18.0,18.0,18.0,6,1,1.0,0.0,0.0,50
65,125.0,0,0.0,0.0,White,11.0,11.0,11.0,7,1,2.0,0.0,0.0,57
71,180.0,1,60000.0,60.0,White,18.0,18.0,18.0,8,5,2.0,0.0,0.0,53
65,115.0,0,22000.0,22.0,White,18.0,18.0,18.0,7,5,2.0,0.0,0.0,29
62,129.0,0,5000.0,5.0,White,12.0,12.0,12.0,5,6,2.0,0.0,0.0,20
70,180.0,1,15000.0,15.0,White,12.0,12.0,12.0,8,1,2.0,1.0,1.0,77
64,145.0,0,5000.0,5.0,White,12.0,12.0,12.0,3,7,2.0,0.0,0.0,64
72,215.0,1,15000.0,15.0,White,16.0,16.0,16.0,8,1,1.0,7.0,7.0,44
64,145.0,0,6200.0,6.2,White,13.0,13.0,13.0,5,1,2.0,0.0,0.0,83
65,132.0,0,24000.0,24.0,White,16.0,16.0,16.0,2,2,1.0,7.0,7.0,32
71,143.0,1,20000.0,20.0,White,14.0,14.0,14.0,8,7,2.0,2.0,2.0,40
70,150.0,0,7000.0,7.0,White,14.0,14.0,14.0,6,1,2.0,0.0,0.0,30
73,155.0,1,0.0,0.0,Black,12.0,12.0,12.0,1,6,2.0,1.0,1.0,19
67,115.0,0,5000.0,5.0,White,15.0,15.0,15.0,4,1,2.0,1.0,1.0,29
62,121.0,0,15000.0,15.0,White,12.0,13.6,13.7,7,6,1.0,0.0,0.0,60
68,275.0,0,30000.0,30.0,Black,16.0,16.0,16.0,8,1,2.0,3.0,3.0,48
66,130.0,0,23000.0,23.0,White,18.0,18.0,18.0,8,7,2.0,3.0,3.0,28
64,130.0,0,20000.0,20.0,White,12.0,12.0,12.0,2,1,2.0,0.0,0.0,40
66,170.0,0,3000.0,3.0,White,16.0,16.0,16.0,8,6,2.0,1.0,1.0,29
63,135.0,0,0.0,0.0,White,12.0,12.0,12.0,4,7,2.0,5.0,5.0,31
70,140.0,1,30000.0,30.0,White,16.0,16.0,16.0,2,4,2.0,0.0,0.0,41
64,130.0,0,12000.0,12.0,White,14.0,14.0,14.0,8,5,2.0,1.0,1.0,23
66,150.0,0,35000.0,35.0,White,5.0,13.6,13.7,1,1,2.0,7.0,7.0,73
66,126.0,0,0.0,0.0,White,7.0,7.0,7.0,8,1,2.0,4.0,4.0,41
63,140.0,0,0.0,0.0,White,10.0,13.6,13.7,2,1,1.0,4.0,4.0,37
71,190.0,1,40000.0,40.0,White,12.0,12.0,12.0,8,4,2.0,0.0,0.0,38
64,150.0,0,15000.0,15.0,White,14.0,14.0,14.0,4,1,2.0,5.0,5.0,23
63,153.0,0,36000.0,36.0,White,16.0,16.0,13.7,4,1,2.0,7.0,7.0,45
66,145.0,0,10000.0,10.0,White,12.0,12.0,12.0,1,1,1.0,0.0,0.0,53
63,225.0,0,0.0,0.0,White,11.0,13.6,13.7,4,1,2.0,0.0,0.0,65
68,120.0,0,13000.0,13.0,White,14.0,14.0,14.0,7,1,2.0,0.0,0.0,48
65,265.0,0,0.0,0.0,White,12.0,12.0,13.7,1,1,1.0,7.0,7.0,59
61,120.0,0,0.0,0.0,White,14.0,14.0,14.0,6,5,2.0,2.0,2.0,41
62,128.0,0,10000.0,10.0,Black,12.0,12.0,13.7,2,1,2.0,6.0,6.0,27
69,175.0,1,30000.0,30.0,Hispanic,12.0,12.0,12.0,4,4,2.0,0.0,0.0,37
69,170.0,1,5000.0,5.0,White,11.0,11.0,11.0,5,5,2.0,1.0,1.0,18
65,140.0,0,25000.0,25.0,White,12.0,12.0,12.0,3,5,2.0,2.0,2.0,33
64,150.0,1,23000.0,23.0,White,13.0,13.0,13.0,8,1,1.0,0.0,0.0,32
70,180.0,1,20000.0,20.0,White,17.0,17.0,17.0,8,4,2.0,0.0,0.0,68
65,130.0,0,19000.0,19.0,White,13.0,13.0,13.0,2,1,2.0,1.0,1.0,82
68,149.0,0,62000.0,62.0,White,16.0,16.0,16.0,6,7,2.0,1.0,1.0,60
61,132.0,1,20000.0,20.0,Black,11.0,11.0,11.0,7,7,2.0,0.0,0.0,66
64,180.0,1,28000.0,28.0,Black,14.0,14.0,14.0,5,7,2.0,0.0,0.0,63
65,119.0,0,13000.0,13.0,White,10.0,10.0,13.7,8,1,2.0,7.0,7.0,80
64,185.0,1,12000.0,12.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,75
63,135.0,0,25000.0,25.0,White,18.0,18.0,18.0,1,1,2.0,6.0,6.0,36
69,140.0,1,20000.0,20.0,White,11.0,11.0,11.0,8,1,2.0,0.0,0.0,23
66,185.0,0,15000.0,15.0,White,14.0,14.0,14.0,8,1,2.0,0.0,0.0,62
61,123.0,0,15000.0,15.0,White,8.0,8.0,8.0,4,1,2.0,0.0,0.0,78
74,190.0,1,25000.0,25.0,White,12.0,12.0,12.0,8,5,1.0,0.0,0.0,30
68,165.0,0,25000.0,25.0,White,13.0,13.0,13.0,5,6,2.0,0.0,0.0,52
68,155.0,0,0.0,0.0,White,12.0,12.0,12.0,2,7,2.0,1.0,1.0,34
65,205.0,0,0.0,0.0,White,14.0,14.0,14.0,4,1,2.0,2.0,2.0,41
67,132.0,0,18000.0,18.0,White,16.0,16.0,16.0,7,5,2.0,7.0,7.0,40
65,115.0,0,0.0,0.0,White,12.0,12.0,12.0,8,7,1.0,7.0,7.0,18
64,120.0,0,0.0,0.0,White,18.0,18.0,18.0,4,1,2.0,0.0,0.0,46
62,170.0,0,6000.0,6.0,White,10.0,10.0,10.0,4,1,2.0,1.0,1.0,68
72,160.0,1,16000.0,16.0,White,13.0,13.0,13.0,8,6,2.0,7.0,7.0,23
73,175.0,1,45000.0,45.0,White,16.0,16.0,16.0,4,1,1.0,0.0,0.0,38
60,115.0,0,15000.0,15.0,White,12.0,12.0,12.0,5,7,2.0,2.0,2.0,30
70,172.0,1,25000.0,25.0,White,14.0,14.0,14.0,6,1,2.0,1.0,1.0,69
64,145.0,0,12000.0,12.0,White,14.0,14.0,14.0,5,2,2.0,5.0,5.0,38
68,160.0,0,2000.0,2.0,White,12.0,12.0,12.0,2,5,2.0,0.0,0.0,18
63,110.0,0,10000.0,10.0,White,12.0,12.0,12.0,4,6,2.0,0.0,0.0,18
71,185.0,1,14000.0,14.0,White,12.0,12.0,12.0,8,1,2.0,7.0,7.0,36
64,200.0,0,15000.0,15.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,31
67,200.0,0,0.0,0.0,White,11.0,11.0,11.0,8,7,2.0,0.0,0.0,37
60,140.0,0,10000.0,10.0,White,12.0,13.6,12.0,2,1,2.0,0.0,0.0,39
64,180.0,0,5000.0,5.0,White,10.0,13.6,13.7,1,1,2.0,0.0,0.0,70
66,157.0,0,1200.0,1.2,White,4.0,13.6,4.0,3,1,1.0,4.0,4.0,64
64,155.0,0,25000.0,25.0,White,12.0,13.6,13.7,8,1,2.0,0.0,0.0,74
59,113.0,0,15000.0,15.0,White,14.0,14.0,14.0,1,2,2.0,0.0,0.0,62
63,150.0,0,10000.0,10.0,White,13.0,13.0,13.0,8,1,2.0,1.0,1.0,64
66,140.0,1,2000.0,2.0,White,12.0,12.0,12.0,8,7,2.0,7.0,7.0,18
66,125.0,0,0.0,0.0,White,12.0,12.0,12.0,3,2,1.0,7.0,7.0,35
65,156.3,0,4000.0,4.0,White,13.0,13.0,13.0,3,1,1.0,2.0,2.0,33
70,140.0,1,5000.0,5.0,White,8.0,13.6,13.7,8,1,1.0,0.0,0.0,58
64,145.0,0,10000.0,10.0,White,14.0,14.0,14.0,3,2,2.0,3.0,3.0,32
61,156.3,0,5000.0,5.0,White,13.0,13.0,13.0,8,3,1.0,1.0,1.0,22
66,123.0,0,15000.0,15.0,White,12.0,13.6,13.7,6,1,1.0,0.0,0.0,28
61,96.0,0,5000.0,5.0,Hispanic,16.0,16.0,16.0,7,6,2.0,0.0,0.0,22
66,108.0,0,1500.0,1.5,White,12.0,12.0,12.0,8,1,2.0,1.0,1.0,23
66,145.0,1,18000.0,18.0,Hispanic,17.0,17.0,17.0,8,7,2.0,0.0,0.0,26
73,175.0,1,4000.0,4.0,White,15.0,15.0,15.0,5,5,2.0,0.0,0.0,24
72,150.0,1,28000.0,28.0,White,16.0,16.0,16.0,7,5,2.0,0.0,0.0,26
74,180.0,0,10000.0,10.0,White,14.0,14.0,14.0,8,6,2.0,0.0,0.0,22
65,118.0,0,3000.0,3.0,White,16.0,16.0,16.0,8,5,2.0,1.0,1.0,22
64,110.0,0,0.0,0.0,White,14.0,14.0,13.7,5,5,2.0,3.0,3.0,31
62,125.0,0,25000.0,25.0,White,18.0,18.0,18.0,8,1,2.0,1.0,1.0,68
71,240.0,1,12000.0,12.0,White,12.0,12.0,12.0,3,3,2.0,1.0,1.0,21
62,147.0,0,15000.0,15.0,White,12.0,12.0,12.0,2,1,2.0,0.0,0.0,77
68,158.0,0,19000.0,19.0,White,13.0,13.0,13.0,8,1,1.0,0.0,0.0,45
61,235.0,0,0.0,0.0,White,12.0,12.0,12.0,2,1,1.0,2.0,2.0,33
70,184.0,1,36000.0,36.0,White,16.0,16.0,16.0,2,1,1.0,1.0,1.0,39
64,180.0,0,7000.0,7.0,White,16.0,16.0,16.0,5,6,2.0,0.0,0.0,59
59,85.0,0,35000.0,35.0,White,11.0,11.0,11.0,8,4,1.0,0.0,0.0,34
68,168.0,1,40000.0,40.0,White,18.0,18.0,18.0,7,1,2.0,0.0,0.0,43
68,130.0,1,15000.0,15.0,White,14.0,14.0,14.0,3,1,1.0,0.0,0.0,25
69,130.0,0,8000.0,8.0,White,13.0,13.0,13.0,2,1,1.0,0.0,0.0,43
69,190.0,0,25000.0,25.0,White,14.0,14.0,14.0,8,1,2.0,0.0,0.0,55
72,185.0,1,20000.0,20.0,White,12.0,12.0,12.0,1,7,2.0,0.0,0.0,23
75,214.0,1,28000.0,28.0,White,18.0,18.0,18.0,7,6,2.0,0.0,0.0,38
69,180.0,1,22000.0,22.0,White,14.0,14.0,14.0,1,4,2.0,7.0,7.0,35
71,150.0,1,15000.0,15.0,White,14.0,14.0,14.0,1,5,2.0,0.0,0.0,31
72,210.0,1,21500.0,21.5,Black,13.0,13.0,13.0,7,7,2.0,7.0,7.0,24
68,160.0,0,3000.0,3.0,White,12.0,12.0,12.0,8,2,1.0,4.0,4.0,23
64,110.0,0,25000.0,25.0,Other,12.0,12.0,13.7,8,1,2.0,2.0,2.0,22
72,190.0,1,23000.0,23.0,White,13.0,13.0,13.7,7,4,2.0,7.0,7.0,28
66,165.0,0,15000.0,15.0,White,18.0,18.0,18.0,8,4,2.0,0.0,0.0,41
72,197.0,1,18000.0,18.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,73
67,128.0,1,5000.0,5.0,Hispanic,8.0,13.6,8.0,8,7,1.0,0.0,0.0,20
67,156.0,1,20000.0,20.0,White,16.0,16.0,16.0,8,5,2.0,0.0,0.0,71
66,150.0,0,62000.0,62.0,White,14.0,14.0,14.0,8,1,2.0,1.0,1.0,59
72,164.0,1,62000.0,62.0,White,14.0,14.0,14.0,7,7,2.0,0.0,0.0,72
64,120.0,0,5000.0,5.0,White,13.0,13.0,13.7,8,1,2.0,0.0,0.0,69
63,110.0,0,16000.0,16.0,Hispanic,12.0,12.0,12.0,7,1,2.0,7.0,7.0,46
69,181.0,1,15000.0,15.0,White,12.0,12.0,12.0,7,4,1.0,3.0,3.0,26
63,118.0,0,53000.0,53.0,Hispanic,17.0,17.0,17.0,4,6,1.0,0.0,0.0,32
70,200.0,1,15000.0,15.0,Hispanic,17.0,17.0,17.0,8,1,2.0,0.0,0.0,56
72,162.0,1,26000.0,26.0,White,12.0,13.6,12.0,1,7,2.0,7.0,7.0,27
70,145.0,0,20000.0,20.0,White,12.0,12.0,12.0,3,3,1.0,0.0,0.0,33
65,110.0,0,4000.0,4.0,Other,12.0,12.0,12.0,7,6,1.0,1.0,1.0,28
73,200.0,1,10000.0,10.0,White,16.0,16.0,16.0,8,7,2.0,1.0,1.0,59
75,220.0,1,25000.0,25.0,White,12.0,12.0,12.0,8,3,1.0,0.0,0.0,33
69,230.0,1,43000.0,43.0,White,12.0,12.0,12.0,2,1,2.0,0.0,0.0,51
69,180.0,1,17000.0,17.0,Other,14.0,14.0,14.0,4,4,1.0,0.0,0.0,33
61,230.0,0,4000.0,4.0,Hispanic,12.0,12.0,12.0,5,5,2.0,3.0,3.0,38
71,185.0,1,87000.0,87.0,White,18.0,18.0,18.0,4,4,2.0,0.0,0.0,55
72,175.0,1,30000.0,30.0,Hispanic,13.0,13.0,13.0,8,7,2.0,5.0,5.0,23
65,135.0,0,25000.0,25.0,White,16.0,16.0,16.0,6,5,2.0,7.0,7.0,32
73,195.0,1,50000.0,50.0,White,15.0,15.0,15.0,8,2,2.0,7.0,7.0,48
64,123.0,0,25000.0,25.0,White,18.0,18.0,18.0,8,5,1.0,0.0,0.0,56
67,137.0,0,55000.0,55.0,White,18.0,18.0,18.0,8,7,2.0,3.0,3.0,51
63,145.0,0,28000.0,28.0,White,16.0,16.0,16.0,4,5,2.0,5.0,5.0,41
66,160.0,0,0.0,0.0,White,12.0,12.0,12.0,8,4,2.0,0.0,0.0,48
72,150.0,1,15000.0,15.0,White,7.0,13.6,13.7,8,1,1.0,0.0,0.0,69
64,135.0,0,5000.0,5.0,White,12.0,12.0,12.0,1,4,2.0,0.0,0.0,32
62,200.0,0,5000.0,5.0,White,14.0,14.0,14.0,1,1,2.0,2.0,2.0,48
65,130.0,0,18000.0,18.0,White,13.0,13.0,13.0,5,1,2.0,1.0,1.0,49
72,175.0,1,21000.0,21.0,Hispanic,15.0,13.6,13.7,8,7,2.0,0.0,0.0,62
59,180.0,0,15000.0,15.0,Hispanic,9.0,13.6,9.0,6,2,1.0,4.0,4.0,44
67,115.0,0,12000.0,12.0,White,12.0,12.0,13.7,8,1,1.0,1.0,1.0,33
65,164.0,0,33000.0,33.0,Hispanic,16.0,16.0,16.0,1,1,2.0,0.0,0.0,62
64,140.0,0,15000.0,15.0,White,16.0,13.6,13.7,1,1,2.0,0.0,0.0,81
72,175.0,1,50000.0,50.0,Hispanic,13.0,13.0,13.0,8,1,1.0,2.0,2.0,64
65,231.0,0,6000.0,6.0,Hispanic,9.0,9.0,13.7,4,1,2.0,0.0,0.0,74
64,140.0,0,16000.0,16.0,White,14.0,14.0,14.0,5,6,2.0,2.0,2.0,59
68,150.0,1,35000.0,35.0,White,12.0,12.0,12.0,4,6,1.0,2.0,2.0,50
68,260.0,0,25000.0,25.0,White,12.0,12.0,13.7,8,1,2.0,7.0,7.0,43
66,155.0,0,35000.0,35.0,White,17.0,17.0,17.0,8,2,2.0,1.0,1.0,41
76,210.0,1,20000.0,20.0,White,14.0,13.6,14.0,8,5,2.0,0.0,0.0,26
63,118.0,0,18000.0,18.0,White,12.0,12.0,12.0,7,5,2.0,3.0,3.0,36
74,225.0,1,34000.0,34.0,White,14.0,14.0,14.0,3,6,2.0,0.0,0.0,78
68,155.0,1,25000.0,25.0,White,16.0,16.0,16.0,7,7,2.0,0.0,0.0,25
61,110.0,0,15000.0,15.0,White,14.0,14.0,14.0,1,5,1.0,0.0,0.0,65
64,140.0,0,20000.0,20.0,White,16.0,16.0,16.0,2,1,1.0,0.0,0.0,54
72,200.0,1,20000.0,20.0,White,17.0,17.0,17.0,8,1,2.0,0.0,0.0,77
68,170.0,1,33000.0,33.0,White,12.0,12.0,12.0,7,7,2.0,0.0,0.0,69
71,150.0,1,20000.0,20.0,White,12.0,13.6,13.7,4,1,2.0,0.0,0.0,66
63,126.0,0,15000.0,15.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,76
65,158.0,0,4000.0,4.0,White,12.0,12.0,12.0,7,7,2.0,0.0,0.0,73
60,130.0,0,20000.0,20.0,White,8.0,13.6,13.7,2,1,2.0,0.0,0.0,77
72,200.0,1,40000.0,40.0,White,16.0,16.0,13.7,3,2,1.0,0.0,0.0,33
64,132.0,0,14000.0,14.0,White,14.0,14.0,14.0,7,4,1.0,3.0,3.0,40
68,170.0,0,12000.0,12.0,White,12.0,12.0,12.0,1,1,1.0,0.0,0.0,48
61,105.0,0,25000.0,25.0,White,12.0,12.0,12.0,1,2,2.0,0.0,0.0,31
63,136.0,0,10000.0,10.0,White,17.0,13.6,13.7,2,1,2.0,0.0,0.0,60
67,138.0,0,70000.0,70.0,White,10.0,13.6,13.7,8,1,1.0,0.0,0.0,72
67,140.0,0,38000.0,38.0,White,17.0,17.0,17.0,5,5,2.0,7.0,7.0,55
63,125.0,0,14000.0,14.0,White,12.0,12.0,12.0,5,7,2.0,5.0,5.0,28
71,164.0,1,62000.0,62.0,White,18.0,13.6,13.7,8,4,2.0,0.0,0.0,76
63,108.0,0,0.0,0.0,White,15.0,15.0,15.0,4,3,2.0,2.0,2.0,33
60,100.0,0,15000.0,15.0,White,13.0,13.0,13.0,1,7,2.0,0.0,0.0,37
74,215.0,1,17000.0,17.0,White,16.0,16.0,16.0,3,1,2.0,0.0,0.0,31
66,125.0,0,25000.0,25.0,White,15.0,15.0,15.0,7,6,2.0,0.0,0.0,24
69,158.0,1,60000.0,60.0,White,14.0,14.0,14.0,8,2,2.0,0.0,0.0,66
67,180.0,0,15000.0,15.0,White,15.0,13.6,15.0,6,1,2.0,2.0,2.0,69
65,145.0,1,25000.0,25.0,White,16.0,16.0,16.0,8,1,2.0,0.0,0.0,86
62,131.0,1,18000.0,18.0,Hispanic,12.0,12.0,12.0,8,1,2.0,0.0,0.0,63
65,145.0,1,0.0,0.0,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,55
64,140.0,0,45000.0,45.0,White,17.0,17.0,17.0,7,4,2.0,0.0,0.0,54
72,175.0,1,70000.0,70.0,White,18.0,18.0,18.0,7,4,1.0,0.0,0.0,47
66,156.3,0,0.0,0.0,Hispanic,11.0,11.0,11.0,7,1,2.0,4.0,4.0,49
65,130.0,0,30000.0,30.0,White,18.0,13.6,18.0,8,1,1.7,0.0,0.0,59
67,167.0,0,100000.0,100.0,White,15.0,15.0,15.0,1,1,2.0,0.0,0.0,72
62,145.0,0,8000.0,8.0,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,51
71,185.0,1,30000.0,30.0,White,16.0,16.0,16.0,4,6,2.0,0.0,0.0,34
62,115.0,0,0.0,0.0,White,11.0,11.0,11.0,6,1,1.0,7.0,7.0,26
71,192.0,1,27000.0,27.0,White,14.0,14.0,14.0,5,1,1.0,0.0,0.0,32
70,270.0,1,47000.0,47.0,White,18.0,18.0,18.0,8,7,2.0,1.0,1.0,43
67,135.0,1,12000.0,12.0,Hispanic,12.0,12.0,12.0,7,7,2.0,0.0,0.0,22
72,190.0,1,35000.0,35.0,White,16.0,16.0,16.0,4,2,1.0,0.0,0.0,70
62,130.0,0,24000.0,24.0,White,17.0,17.0,17.0,5,1,2.0,1.0,1.0,34
63,165.0,0,13000.0,13.0,Hispanic,12.0,12.0,12.0,7,1,2.0,0.0,0.0,35
61,102.0,0,80000.0,80.0,White,14.0,14.0,14.0,4,3,1.0,2.0,2.0,37
72,130.0,1,5000.0,5.0,White,12.0,12.0,12.0,7,5,2.0,3.0,3.0,18
65,110.0,0,0.0,0.0,White,12.0,12.0,12.0,8,6,2.0,7.0,7.0,28
63,153.0,0,25000.0,25.0,White,10.0,10.0,10.0,8,6,1.0,0.0,0.0,60
66,240.0,1,28000.0,28.0,White,12.0,12.0,13.7,4,3,2.0,2.0,2.0,44
64,125.0,0,8000.0,8.0,White,15.0,15.0,15.0,8,6,2.0,0.0,0.0,20
66,110.0,0,10000.0,10.0,White,13.0,13.0,13.0,8,6,1.0,1.0,1.0,51
68,155.0,0,9000.0,9.0,White,14.0,14.0,14.0,1,3,2.0,0.0,0.0,41
60,150.0,0,20000.0,20.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,37
65,200.0,1,12000.0,12.0,White,12.0,13.6,13.7,5,1,2.0,0.0,0.0,71
65,130.0,0,15000.0,15.0,White,14.0,14.0,14.0,6,1,2.0,0.0,0.0,66
61,110.0,0,20000.0,20.0,White,14.0,14.0,14.0,8,7,1.0,7.0,7.0,36
68,200.0,0,15000.0,15.0,White,16.0,16.0,16.0,5,2,2.0,0.0,0.0,55
64,134.0,0,28000.0,28.0,White,14.0,14.0,14.0,7,6,2.0,7.0,7.0,36
66,140.0,0,265.0,0.265,White,15.0,15.0,15.0,4,3,2.0,0.0,0.0,21
69,157.0,1,35000.0,35.0,White,14.0,14.0,14.0,7,1,2.0,0.0,0.0,74
67,156.3,0,25000.0,25.0,White,12.0,12.0,12.0,5,5,2.0,0.0,0.0,30
66,165.0,0,26000.0,26.0,Hispanic,14.0,14.0,14.0,7,1,2.0,2.0,2.0,32
67,118.0,0,27000.0,27.0,White,17.0,17.0,17.0,4,1,2.0,4.0,4.0,34
68,180.0,0,14000.0,14.0,White,12.0,12.0,12.0,2,2,2.0,7.0,7.0,30
66,140.0,1,32000.0,32.0,White,16.0,16.0,16.0,2,3,1.0,2.0,2.0,33
69,112.0,0,10000.0,10.0,White,14.0,14.0,14.0,6,1,1.0,1.0,1.0,32
72,135.0,1,15000.0,15.0,White,12.0,12.0,12.0,6,1,2.0,0.0,0.0,26
69,190.0,1,7000.0,7.0,White,16.0,16.0,16.0,7,5,2.0,0.0,0.0,30
71,182.0,1,28000.0,28.0,White,17.0,17.0,17.0,3,4,1.0,0.0,0.0,46
74,250.0,1,60000.0,60.0,White,13.0,13.0,13.0,2,1,2.0,5.0,5.0,54
60,130.0,0,25000.0,25.0,White,14.0,14.0,14.0,8,1,2.0,0.0,0.0,69
69,170.0,1,12000.0,12.0,White,4.0,4.0,4.0,6,1,2.0,0.0,0.0,62
65,156.3,0,0.0,0.0,White,13.0,13.0,13.0,8,1,1.0,1.0,1.0,63
65,156.3,0,0.0,0.0,White,12.0,12.0,12.0,4,2,2.0,0.0,0.0,46
75,200.0,0,15000.0,15.0,White,13.0,13.0,13.0,5,1,2.0,0.0,0.0,75
65,125.0,0,40000.0,40.0,White,14.0,14.0,14.0,7,1,2.0,0.0,0.0,69
63,110.0,0,25000.0,25.0,White,16.0,16.0,16.0,6,1,2.0,0.0,0.0,75
72,135.0,1,15000.0,15.0,White,6.0,13.6,13.7,7,1,2.0,0.0,0.0,81
60,112.0,0,35000.0,35.0,White,12.0,12.0,12.0,1,7,1.0,7.0,7.0,36
72,225.0,1,15000.0,15.0,White,11.0,13.6,13.7,4,1,1.0,1.0,1.0,63
64,120.0,0,26000.0,26.0,White,15.0,15.0,15.0,3,2,2.0,3.0,3.0,32
59,100.0,0,0.0,0.0,Black,12.0,12.0,12.0,1,1,1.0,0.0,0.0,43
71,170.0,1,0.0,0.0,Other,12.0,12.0,12.0,7,7,2.0,0.0,0.0,20
72,165.0,1,26000.0,26.0,Hispanic,16.0,16.0,16.0,8,7,2.0,0.0,0.0,25
63,108.0,0,18720.0,18.72,Black,10.0,10.0,13.7,8,1,1.0,7.0,7.0,36
68,155.0,0,0.0,0.0,Black,12.0,12.0,12.0,8,6,2.0,7.0,7.0,22
62,148.0,0,5000.0,5.0,Other,11.0,13.6,13.7,8,1,2.0,0.0,0.0,59
64,152.0,0,12000.0,12.0,Black,12.0,13.6,13.7,2,1,2.0,0.0,0.0,73
70,210.0,1,80000.0,80.0,White,17.0,17.0,17.0,8,3,2.0,0.0,0.0,39
66,120.0,0,48000.0,48.0,White,13.0,13.0,13.0,8,6,2.0,0.0,0.0,39
63,125.0,0,5000.0,5.0,White,18.0,18.0,18.0,7,6,2.0,0.0,0.0,25
62,135.0,1,18000.0,18.0,Other,16.0,16.0,16.0,8,1,2.0,2.0,2.0,27
70,150.0,1,85000.0,85.0,White,15.0,15.0,15.0,8,1,2.0,0.0,0.0,65
64,175.0,0,35000.0,35.0,Black,12.0,12.0,12.0,1,5,1.0,2.0,2.0,47
69,150.0,1,5000.0,5.0,White,16.0,16.0,16.0,8,6,2.0,0.0,0.0,22
64,140.0,0,9000.0,9.0,Hispanic,13.0,13.0,13.0,2,4,2.0,0.0,0.0,22
67,125.0,0,30000.0,30.0,White,16.0,16.0,16.0,8,6,2.0,3.0,3.0,27
72,250.0,1,80000.0,80.0,White,14.0,14.0,14.0,8,1,1.0,0.0,0.0,58
65,124.0,0,35000.0,35.0,White,16.0,16.0,16.0,1,7,2.0,4.0,4.0,32
63,210.0,0,12000.0,12.0,White,14.0,14.0,14.0,4,1,1.0,1.0,1.0,34
70,190.0,1,200000.0,200.0,White,18.0,18.0,18.0,6,5,2.0,7.0,7.0,34
64,128.0,0,4000.0,4.0,White,16.0,16.0,16.0,6,7,2.0,0.0,0.0,45
68,165.0,1,2000.0,2.0,White,12.0,12.0,12.0,1,7,2.0,1.0,1.0,18
66,190.0,0,24000.0,24.0,White,18.0,18.0,18.0,3,1,1.0,0.0,0.0,69
66,165.0,1,2000.0,2.0,Hispanic,15.0,15.0,15.0,8,5,2.0,0.0,0.0,23
70,185.0,1,15000.0,15.0,White,17.0,17.0,17.0,8,4,2.0,0.0,0.0,30
70,225.0,1,15000.0,15.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,65
62,150.0,0,6000.0,6.0,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,65
66,150.0,1,5000.0,5.0,White,12.0,12.0,13.7,8,1,2.0,0.0,0.0,75
66,130.0,0,1500.0,1.5,Hispanic,12.0,13.6,12.0,5,7,2.0,7.0,7.0,21
64,130.0,0,28000.0,28.0,White,18.0,18.0,18.0,5,2,2.0,0.0,0.0,48
70,150.0,0,9000.0,9.0,White,12.0,12.0,12.0,8,3,2.0,0.0,0.0,35
74,175.0,1,60000.0,60.0,White,14.0,14.0,14.0,7,6,2.0,0.0,0.0,52
66,150.0,1,1200.0,1.2,White,12.0,12.0,12.0,4,1,2.0,0.0,0.0,19
62,185.0,0,1400.0,1.4,Hispanic,3.0,3.0,3.0,1,1,2.0,0.0,0.0,64
68,160.0,0,15000.0,15.0,White,16.0,16.0,13.7,8,7,1.0,0.0,0.0,26
66,180.0,0,7000.0,7.0,White,13.0,13.0,13.0,1,1,2.0,0.0,0.0,43
70,190.0,1,25000.0,25.0,White,12.0,13.6,13.7,7,1,2.0,1.0,1.0,72
62,130.0,0,21000.0,21.0,White,12.0,12.0,12.0,1,2,2.0,7.0,7.0,31
69,107.0,1,44000.0,44.0,White,12.0,12.0,12.0,1,6,2.0,0.0,0.0,58
68,164.0,1,29000.0,29.0,Black,16.0,16.0,16.0,8,7,2.0,0.0,0.0,36
72,165.0,1,3000.0,3.0,Hispanic,14.0,14.0,14.0,8,1,2.0,4.0,4.0,18
64,140.0,1,12000.0,12.0,Black,13.0,13.0,13.0,2,7,2.0,0.0,0.0,22
64,110.0,0,0.0,0.0,Hispanic,16.0,16.0,16.0,1,1,2.0,7.0,7.0,19
60,200.0,0,0.0,0.0,Hispanic,9.0,9.0,9.0,1,1,2.0,0.0,0.0,39
72,195.0,1,20000.0,20.0,Hispanic,12.0,12.0,12.0,8,4,2.0,0.0,0.0,28
62,146.0,0,1200.0,1.2,Black,5.0,13.6,13.7,8,4,2.0,0.0,0.0,73
64,104.0,0,25000.0,25.0,White,12.0,12.0,12.0,7,1,1.0,1.0,1.0,30
